OrderID,Date,CustomerID,ProdNumber,Quantity,Day,Month,MonthName,Year
1049,2020-08-14,1530,TV811,1,14,8,August,2020
1050,2020-08-15,1174,EB520,5,15,8,August,2020
1051,2020-08-15,47,RS706,3,15,8,August,2020
1052,2020-08-15,1161,DS304,5,15,8,August,2020
1053,2020-08-15,272,TV811,2,15,8,August,2020
1054,2020-08-15,489,RK604,4,15,8,August,2020
1055,2020-08-15,1992,RK605,3,15,8,August,2020
1056,2020-08-15,2079,BP108,3,15,8,August,2020
1057,2020-08-16,1300,DK207,3,16,8,August,2020
1058,2020-08-16,146,TV805,6,16,8,August,2020
1059,2020-08-16,360,EB517,1,16,8,August,2020
1060,2020-08-16,200,EB509,4,16,8,August,2020
1061,2020-08-17,1003,RS704,6,17,8,August,2020
1062,2020-08-17,429,RS705,4,17,8,August,2020
1063,2020-08-17,1122,BP106,4,17,8,August,2020
1064,2020-08-17,1434,BP106,3,17,8,August,2020
1065,2020-08-17,1050,BP101,4,17,8,August,2020
1066,2020-08-17,1723,TV802,3,17,8,August,2020
1067,2020-08-17,329,DK202,5,17,8,August,2020
1068,2020-08-17,1334,DS302,4,17,8,August,2020
1069,2020-08-18,221,BP108,2,18,8,August,2020
1070,2020-08-18,1908,RK607,2,18,8,August,2020
1071,2020-08-18,559,BP104,5,18,8,August,2020
1072,2020-08-19,143,TV813,3,19,8,August,2020
1073,2020-08-19,1121,RS703,4,19,8,August,2020
1074,2020-08-19,305,EB512,4,19,8,August,2020
1075,2020-08-19,1859,EB511,4,19,8,August,2020
1076,2020-08-20,968,RS702,4,20,8,August,2020
1077,2020-08-20,965,EB516,4,20,8,August,2020
1078,2020-08-21,1018,DK201,2,21,8,August,2020
1079,2020-08-21,37,DS302,3,21,8,August,2020
1080,2020-08-21,974,DK209,5,21,8,August,2020
1081,2020-08-21,1479,RS706,1,21,8,August,2020
1082,2020-08-22,379,DK208,4,22,8,August,2020
1083,2020-08-22,130,DS301,5,22,8,August,2020
1084,2020-08-22,601,EB506,3,22,8,August,2020
1085,2020-08-22,1837,EB518,2,22,8,August,2020
1086,2020-08-22,1549,EB514,4,22,8,August,2020
1087,2020-08-22,494,BP107,5,22,8,August,2020
1088,2020-08-22,545,EB518,5,22,8,August,2020
1089,2020-08-23,1876,EB520,2,23,8,August,2020
1090,2020-08-24,542,DK201,4,24,8,August,2020
1091,2020-08-24,2047,BP110,2,24,8,August,2020
1092,2020-08-24,356,RK604,3,24,8,August,2020
1093,2020-08-24,886,DK205,4,24,8,August,2020
1094,2020-08-24,1102,RK602,6,24,8,August,2020
1095,2020-08-24,1716,DK203,4,24,8,August,2020
1096,2020-08-24,793,DK202,4,24,8,August,2020
1097,2020-08-24,185,EB516,3,24,8,August,2020
1098,2020-08-25,1480,BP101,2,25,8,August,2020
1099,2020-08-25,1732,TV803,5,25,8,August,2020
1100,2020-08-25,1679,DK206,4,25,8,August,2020
1101,2020-08-25,287,BP108,4,25,8,August,2020
1102,2020-08-25,420,DK204,5,25,8,August,2020
1103,2020-08-26,448,DS303,5,26,8,August,2020
1104,2020-08-26,66,RK604,3,26,8,August,2020
1105,2020-08-26,818,EB504,4,26,8,August,2020
1106,2020-08-26,707,EB519,6,26,8,August,2020
1107,2020-08-27,1504,RK606,2,27,8,August,2020
1108,2020-08-27,2005,DS301,2,27,8,August,2020
1109,2020-08-27,213,TV801,3,27,8,August,2020
1110,2020-08-27,1335,TV804,3,27,8,August,2020
1111,2020-08-27,666,DS301,3,27,8,August,2020
1112,2020-08-28,1161,RS702,6,28,8,August,2020
1113,2020-08-28,522,RS707,3,28,8,August,2020
1114,2020-08-28,1582,EB511,1,28,8,August,2020
1115,2020-08-28,319,DS305,3,28,8,August,2020
1116,2020-08-29,1481,RK607,2,29,8,August,2020
1117,2020-08-29,1268,BP108,6,29,8,August,2020
1118,2020-08-29,314,EB511,1,29,8,August,2020
1119,2020-08-29,1016,RS704,5,29,8,August,2020
1120,2020-08-30,788,DK208,3,30,8,August,2020
1121,2020-08-30,1632,EB505,2,30,8,August,2020
1122,2020-08-31,1645,DK202,4,31,8,August,2020
1123,2020-08-31,2025,TV808,2,31,8,August,2020
1124,2020-09-01,359,BP106,4,1,9,September,2020
1125,2020-09-01,864,DS304,3,1,9,September,2020
1126,2020-09-01,624,EB504,3,1,9,September,2020
1127,2020-09-01,473,DK205,6,1,9,September,2020
1128,2020-09-01,602,EB509,2,1,9,September,2020
1129,2020-09-01,941,EB509,5,1,9,September,2020
1130,2020-09-01,1884,EB509,3,1,9,September,2020
1131,2020-09-01,1015,BP101,3,1,9,September,2020
1132,2020-09-01,1280,EB503,5,1,9,September,2020
1133,2020-09-01,1787,RS703,3,1,9,September,2020
1134,2020-09-01,1227,RS702,3,1,9,September,2020
1135,2020-09-02,1883,BP108,6,2,9,September,2020
1136,2020-09-02,72,BP105,3,2,9,September,2020
1137,2020-09-02,404,TV806,3,2,9,September,2020
1138,2020-09-02,864,RS703,4,2,9,September,2020
1139,2020-09-02,1661,DS306,4,2,9,September,2020
1140,2020-09-02,107,RK606,1,2,9,September,2020
1141,2020-09-02,1196,RS707,4,2,9,September,2020
1142,2020-09-03,1768,TV813,2,3,9,September,2020
1143,2020-09-03,416,DS307,6,3,9,September,2020
1144,2020-09-03,1444,TV813,5,3,9,September,2020
1145,2020-09-04,497,RS707,5,4,9,September,2020
1146,2020-09-04,1078,TV809,2,4,9,September,2020
1147,2020-09-04,1856,DK207,1,4,9,September,2020
1148,2020-09-04,1500,RK602,5,4,9,September,2020
1149,2020-09-04,574,EB504,2,4,9,September,2020
1150,2020-09-04,733,BP105,4,4,9,September,2020
1151,2020-09-04,1933,EB519,5,4,9,September,2020
1152,2020-09-04,1845,DS303,6,4,9,September,2020
1153,2020-09-04,1482,EB520,2,4,9,September,2020
1154,2020-09-05,485,DK201,2,5,9,September,2020
1155,2020-09-05,894,DK207,3,5,9,September,2020
1156,2020-09-05,1398,TV811,3,5,9,September,2020
1157,2020-09-05,1251,BP101,4,5,9,September,2020
1158,2020-09-05,127,EB518,1,5,9,September,2020
1159,2020-09-06,1225,BP110,2,6,9,September,2020
1160,2020-09-06,1099,RS702,3,6,9,September,2020
1161,2020-09-07,308,RS707,3,7,9,September,2020
1162,2020-09-07,57,EB503,4,7,9,September,2020
1163,2020-09-07,193,EB511,2,7,9,September,2020
1164,2020-09-08,312,TV807,3,8,9,September,2020
1165,2020-09-08,1533,TV808,3,8,9,September,2020
1166,2020-09-08,1663,BP102,4,8,9,September,2020
1167,2020-09-09,928,RK602,3,9,9,September,2020
1168,2020-09-09,1703,EB513,5,9,9,September,2020
1169,2020-09-09,643,EB516,2,9,9,September,2020
1170,2020-09-09,1941,BP102,5,9,9,September,2020
1171,2020-09-09,1501,EB502,2,9,9,September,2020
1172,2020-09-09,302,EB509,3,9,9,September,2020
1173,2020-09-09,1158,TV809,2,9,9,September,2020
1174,2020-09-09,1039,TV810,4,9,9,September,2020
1175,2020-09-09,914,DK209,4,9,9,September,2020
1176,2020-09-10,1012,DK209,2,10,9,September,2020
1177,2020-09-10,1331,RS706,5,10,9,September,2020
1178,2020-09-10,1862,TV809,4,10,9,September,2020
1179,2020-09-10,843,RK606,4,10,9,September,2020
1180,2020-09-10,1339,TV807,5,10,9,September,2020
1181,2020-09-10,237,DK202,5,10,9,September,2020
1182,2020-09-11,152,RS702,4,11,9,September,2020
1183,2020-09-11,1873,EB504,2,11,9,September,2020
1184,2020-09-11,112,TV808,3,11,9,September,2020
1185,2020-09-12,102,RS707,5,12,9,September,2020
1186,2020-09-12,1548,RS703,6,12,9,September,2020
1187,2020-09-12,229,EB519,3,12,9,September,2020
1188,2020-09-12,603,EB509,2,12,9,September,2020
1189,2020-09-13,1969,DK208,2,13,9,September,2020
1190,2020-09-13,313,EB513,5,13,9,September,2020
1191,2020-09-13,1621,TV804,5,13,9,September,2020
1192,2020-09-13,580,TV804,2,13,9,September,2020
1193,2020-09-13,858,EB503,5,13,9,September,2020
1194,2020-09-13,1465,DS304,5,13,9,September,2020
1195,2020-09-13,1119,EB506,6,13,9,September,2020
1196,2020-09-14,1039,RS707,4,14,9,September,2020
1197,2020-09-14,1230,EB507,3,14,9,September,2020
1198,2020-09-14,1364,EB509,3,14,9,September,2020
1199,2020-09-14,1158,BP110,4,14,9,September,2020
1200,2020-09-15,1375,DK202,5,15,9,September,2020
1201,2020-09-15,283,TV807,4,15,9,September,2020
1202,2020-09-15,1900,BP106,5,15,9,September,2020
1203,2020-09-16,2121,DK206,4,16,9,September,2020
1204,2020-09-16,2042,TV810,2,16,9,September,2020
1205,2020-09-16,1659,EB503,3,16,9,September,2020
1206,2020-09-16,241,BP104,5,16,9,September,2020
1207,2020-09-16,997,TV805,3,16,9,September,2020
1208,2020-09-16,142,BP110,2,16,9,September,2020
1209,2020-09-16,978,DK202,4,16,9,September,2020
1210,2020-09-17,422,RS704,2,17,9,September,2020
1211,2020-09-17,1843,TV809,6,17,9,September,2020
1212,2020-09-17,2000,DK207,5,17,9,September,2020
1213,2020-09-17,235,RK605,2,17,9,September,2020
1214,2020-09-17,928,TV808,2,17,9,September,2020
1215,2020-09-17,1108,EB519,5,17,9,September,2020
1216,2020-09-17,1694,TV809,4,17,9,September,2020
1217,2020-09-18,615,EB512,4,18,9,September,2020
1218,2020-09-18,1277,BP101,5,18,9,September,2020
1219,2020-09-18,1347,EB512,4,18,9,September,2020
1220,2020-09-18,295,EB514,4,18,9,September,2020
1221,2020-09-18,1334,RS704,4,18,9,September,2020
1222,2020-09-18,475,RS703,4,18,9,September,2020
1223,2020-09-19,267,DS304,2,19,9,September,2020
1224,2020-09-19,714,BP105,5,19,9,September,2020
1225,2020-09-19,287,EB504,2,19,9,September,2020
1226,2020-09-19,307,TV811,2,19,9,September,2020
1227,2020-09-19,478,EB514,3,19,9,September,2020
1228,2020-09-19,1898,EB511,2,19,9,September,2020
1229,2020-09-19,1128,EB509,1,19,9,September,2020
1230,2020-09-20,609,TV805,5,20,9,September,2020
1231,2020-09-21,604,EB503,2,21,9,September,2020
1232,2020-09-21,657,EB514,5,21,9,September,2020
1233,2020-09-22,1111,RS706,6,22,9,September,2020
1234,2020-09-22,193,DK202,6,22,9,September,2020
1235,2020-09-22,1500,BP110,5,22,9,September,2020
1236,2020-09-22,2094,RK605,4,22,9,September,2020
1237,2020-09-22,239,TV803,2,22,9,September,2020
1238,2020-09-22,465,TV801,5,22,9,September,2020
1239,2020-09-22,711,EB508,5,22,9,September,2020
1240,2020-09-22,111,BP110,3,22,9,September,2020
1241,2020-09-22,1492,BP105,6,22,9,September,2020
1242,2020-09-22,655,DK202,4,22,9,September,2020
1243,2020-09-23,836,RK606,1,23,9,September,2020
1244,2020-09-23,1072,BP106,5,23,9,September,2020
1245,2020-09-23,391,TV803,3,23,9,September,2020
1246,2020-09-23,569,RS704,3,23,9,September,2020
1247,2020-09-23,572,BP107,3,23,9,September,2020
1248,2020-09-23,1387,TV812,2,23,9,September,2020
1249,2020-09-24,715,RS702,2,24,9,September,2020
1250,2020-09-24,109,EB518,5,24,9,September,2020
1251,2020-09-24,775,TV807,2,24,9,September,2020
1252,2020-09-25,273,RK606,6,25,9,September,2020
1253,2020-09-25,440,EB516,1,25,9,September,2020
1254,2020-09-25,950,EB521,3,25,9,September,2020
1255,2020-09-25,1631,TV806,4,25,9,September,2020
1256,2020-09-25,605,EB513,4,25,9,September,2020
1257,2020-09-25,550,TV801,4,25,9,September,2020
1258,2020-09-26,1083,DK203,3,26,9,September,2020
1259,2020-09-26,30,DK203,3,26,9,September,2020
1260,2020-09-26,1845,TV807,5,26,9,September,2020
1261,2020-09-26,77,RS703,4,26,9,September,2020
1262,2020-09-26,2114,TV804,2,26,9,September,2020
1263,2020-09-27,1352,EB520,5,27,9,September,2020
1264,2020-09-27,1255,DK206,2,27,9,September,2020
1265,2020-09-27,1072,TV803,3,27,9,September,2020
1266,2020-09-28,1646,DS305,3,28,9,September,2020
1267,2020-09-28,1386,TV807,4,28,9,September,2020
1268,2020-09-28,272,TV811,3,28,9,September,2020
1269,2020-09-28,1716,EB513,1,28,9,September,2020
1270,2020-09-28,54,RK603,3,28,9,September,2020
1271,2020-09-28,316,TV804,2,28,9,September,2020
1272,2020-09-29,599,EB511,4,29,9,September,2020
1273,2020-09-29,802,DS307,4,29,9,September,2020
1274,2020-09-29,162,EB517,3,29,9,September,2020
1275,2020-09-29,1607,EB517,2,29,9,September,2020
1276,2020-09-29,621,TV809,6,29,9,September,2020
1277,2020-09-30,1051,DK204,4,30,9,September,2020
1278,2020-09-30,99,DK202,4,30,9,September,2020
1279,2020-09-30,71,EB520,4,30,9,September,2020
1280,2020-09-30,848,RK603,2,30,9,September,2020
1281,2020-09-30,995,RK606,3,30,9,September,2020
1282,2020-09-30,163,RK605,3,30,9,September,2020
1283,2020-09-30,485,EB501,3,30,9,September,2020
1284,2020-10-01,169,RK607,4,1,10,October,2020
1285,2020-10-01,1371,DK206,3,1,10,October,2020
1286,2020-10-01,1410,EB519,2,1,10,October,2020
1287,2020-10-01,1047,DK204,3,1,10,October,2020
1288,2020-10-02,1053,RK606,2,2,10,October,2020
1289,2020-10-02,1146,TV808,3,2,10,October,2020
1290,2020-10-02,1961,DK204,3,2,10,October,2020
1291,2020-10-02,476,DK204,2,2,10,October,2020
1292,2020-10-02,1450,TV802,2,2,10,October,2020
1293,2020-10-02,579,BP108,3,2,10,October,2020
1294,2020-10-03,1028,EB506,4,3,10,October,2020
1295,2020-10-04,618,TV810,4,4,10,October,2020
1296,2020-10-04,1704,RS704,5,4,10,October,2020
1297,2020-10-04,773,EB517,4,4,10,October,2020
1298,2020-10-04,426,BP105,4,4,10,October,2020
1299,2020-10-05,362,DS301,4,5,10,October,2020
1300,2020-10-05,2056,BP105,5,5,10,October,2020
1301,2020-10-05,1032,EB520,6,5,10,October,2020
1302,2020-10-05,218,EB518,5,5,10,October,2020
1303,2020-10-06,141,BP107,3,6,10,October,2020
1304,2020-10-06,1453,EB502,5,6,10,October,2020
1305,2020-10-06,1552,RK606,6,6,10,October,2020
1306,2020-10-06,602,RS702,4,6,10,October,2020
1307,2020-10-07,866,DS307,4,7,10,October,2020
1308,2020-10-07,2055,EB519,5,7,10,October,2020
1309,2020-10-07,1636,DK206,3,7,10,October,2020
1310,2020-10-07,1263,BP104,3,7,10,October,2020
1311,2020-10-07,2078,RK604,1,7,10,October,2020
1312,2020-10-08,1101,EB512,4,8,10,October,2020
1313,2020-10-08,341,EB504,2,8,10,October,2020
1314,2020-10-08,1233,EB519,3,8,10,October,2020
1315,2020-10-08,1544,TV803,4,8,10,October,2020
1316,2020-10-09,1638,DK203,4,9,10,October,2020
1317,2020-10-09,1478,TV802,4,9,10,October,2020
1318,2020-10-09,1144,TV804,4,9,10,October,2020
1319,2020-10-09,559,TV805,4,9,10,October,2020
1320,2020-10-10,534,BP101,2,10,10,October,2020
1321,2020-10-10,1460,BP106,5,10,10,October,2020
1322,2020-10-10,1035,DK207,5,10,10,October,2020
1323,2020-10-10,1695,RK605,6,10,10,October,2020
1324,2020-10-10,671,BP102,4,10,10,October,2020
1325,2020-10-10,244,TV802,3,10,10,October,2020
1326,2020-10-10,703,TV810,4,10,10,October,2020
1327,2020-10-10,1366,DK206,2,10,10,October,2020
1328,2020-10-10,1850,BP105,6,10,10,October,2020
1329,2020-10-11,141,RK604,3,11,10,October,2020
1330,2020-10-11,555,DK204,5,11,10,October,2020
1331,2020-10-11,1864,EB521,5,11,10,October,2020
1332,2020-10-12,1437,DS306,5,12,10,October,2020
1333,2020-10-12,1284,EB508,3,12,10,October,2020
1334,2020-10-12,357,DS305,3,12,10,October,2020
1335,2020-10-12,99,DS305,3,12,10,October,2020
1336,2020-10-13,72,TV808,4,13,10,October,2020
1337,2020-10-13,1193,RS704,5,13,10,October,2020
1338,2020-10-13,843,EB508,3,13,10,October,2020
1339,2020-10-13,1920,EB505,3,13,10,October,2020
1340,2020-10-13,1766,RS705,4,13,10,October,2020
1341,2020-10-13,153,TV806,2,13,10,October,2020
1342,2020-10-14,1573,TV810,4,14,10,October,2020
1343,2020-10-14,435,EB520,2,14,10,October,2020
1344,2020-10-14,1167,DS303,3,14,10,October,2020
1345,2020-10-14,1027,EB521,4,14,10,October,2020
1346,2020-10-14,636,TV812,6,14,10,October,2020
1347,2020-10-14,1630,DK208,2,14,10,October,2020
1348,2020-10-14,406,BP105,5,14,10,October,2020
1349,2020-10-15,886,EB514,2,15,10,October,2020
1350,2020-10-15,946,EB513,1,15,10,October,2020
1351,2020-10-15,1295,BP104,2,15,10,October,2020
1352,2020-10-15,756,RK607,4,15,10,October,2020
1353,2020-10-15,998,BP110,3,15,10,October,2020
1354,2020-10-15,631,DK204,2,15,10,October,2020
1355,2020-10-15,1834,DS305,3,15,10,October,2020
1356,2020-10-15,1397,TV813,4,15,10,October,2020
1357,2020-10-15,1726,DS303,5,15,10,October,2020
1358,2020-10-15,1142,EB517,3,15,10,October,2020
1359,2020-10-16,2101,BP105,5,16,10,October,2020
1360,2020-10-16,1521,BP108,5,16,10,October,2020
1361,2020-10-16,757,BP104,3,16,10,October,2020
1362,2020-10-17,1576,DS306,2,17,10,October,2020
1363,2020-10-17,614,TV809,3,17,10,October,2020
1364,2020-10-17,1570,EB520,3,17,10,October,2020
1365,2020-10-18,963,EB502,5,18,10,October,2020
1366,2020-10-18,835,EB511,2,18,10,October,2020
1367,2020-10-18,538,RK607,4,18,10,October,2020
1368,2020-10-18,179,DK207,5,18,10,October,2020
1369,2020-10-18,1334,DS307,3,18,10,October,2020
1370,2020-10-18,2011,EB502,3,18,10,October,2020
1371,2020-10-19,287,EB505,4,19,10,October,2020
1372,2020-10-19,1538,DS305,3,19,10,October,2020
1373,2020-10-19,677,EB511,2,19,10,October,2020
1374,2020-10-19,1013,DK202,3,19,10,October,2020
1375,2020-10-19,45,RK604,3,19,10,October,2020
1376,2020-10-20,1133,RS704,6,20,10,October,2020
1377,2020-10-20,613,TV810,3,20,10,October,2020
1378,2020-10-20,373,EB509,4,20,10,October,2020
1379,2020-10-21,1832,TV801,6,21,10,October,2020
1380,2020-10-21,1049,BP110,4,21,10,October,2020
1381,2020-10-21,813,TV806,2,21,10,October,2020
1382,2020-10-21,1373,RK605,4,21,10,October,2020
1383,2020-10-21,959,EB504,2,21,10,October,2020
1384,2020-10-21,1000,RS707,3,21,10,October,2020
1385,2020-10-22,2009,RS707,5,22,10,October,2020
1386,2020-10-22,306,EB520,3,22,10,October,2020
1387,2020-10-22,1554,EB507,6,22,10,October,2020
1388,2020-10-22,1233,EB503,4,22,10,October,2020
1389,2020-10-22,2074,TV811,4,22,10,October,2020
1390,2020-10-22,776,DS304,1,22,10,October,2020
1391,2020-10-23,1879,TV813,5,23,10,October,2020
1392,2020-10-23,2004,TV807,3,23,10,October,2020
1393,2020-10-23,1002,BP108,3,23,10,October,2020
1394,2020-10-23,1094,EB504,4,23,10,October,2020
1395,2020-10-23,308,RK603,5,23,10,October,2020
1396,2020-10-23,2052,TV808,3,23,10,October,2020
1397,2020-10-23,1986,TV801,6,23,10,October,2020
1398,2020-10-24,1010,BP107,1,24,10,October,2020
1399,2020-10-24,229,TV802,2,24,10,October,2020
1400,2020-10-24,49,BP110,5,24,10,October,2020
1401,2020-10-24,473,RK602,1,24,10,October,2020
1402,2020-10-24,1989,DS301,3,24,10,October,2020
1403,2020-10-25,667,EB514,2,25,10,October,2020
1404,2020-10-25,902,RS702,3,25,10,October,2020
1405,2020-10-25,1758,DK209,2,25,10,October,2020
1406,2020-10-25,1086,TV812,5,25,10,October,2020
1407,2020-10-25,1669,EB511,5,25,10,October,2020
1408,2020-10-25,844,BP110,3,25,10,October,2020
1409,2020-10-26,1306,RS704,3,26,10,October,2020
1410,2020-10-26,428,EB508,3,26,10,October,2020
1411,2020-10-27,387,RS703,3,27,10,October,2020
1412,2020-10-27,1762,DK201,3,27,10,October,2020
1413,2020-10-27,845,RK607,4,27,10,October,2020
1414,2020-10-27,310,EB513,6,27,10,October,2020
1415,2020-10-27,43,DS307,3,27,10,October,2020
1416,2020-10-27,1570,TV811,4,27,10,October,2020
1417,2020-10-27,1360,BP110,5,27,10,October,2020
1418,2020-10-28,1202,EB518,4,28,10,October,2020
1419,2020-10-28,2043,EB503,2,28,10,October,2020
1420,2020-10-28,196,DK209,1,28,10,October,2020
1421,2020-10-28,1040,RS703,4,28,10,October,2020
1422,2020-10-29,2058,DK207,5,29,10,October,2020
1423,2020-10-29,1401,DK203,3,29,10,October,2020
1424,2020-10-29,1516,TV807,3,29,10,October,2020
1425,2020-10-29,1071,TV810,5,29,10,October,2020
1426,2020-10-30,1620,EB521,1,30,10,October,2020
1427,2020-10-30,624,TV808,3,30,10,October,2020
1428,2020-10-30,1074,EB502,4,30,10,October,2020
1429,2020-10-30,473,DK204,4,30,10,October,2020
1430,2020-10-31,1525,BP102,4,31,10,October,2020
1431,2020-10-31,820,EB503,3,31,10,October,2020
1432,2020-10-31,1436,EB506,4,31,10,October,2020
1433,2020-10-31,940,DK205,1,31,10,October,2020
1434,2020-11-01,1155,TV805,4,1,11,November,2020
1435,2020-11-01,303,TV801,4,1,11,November,2020
1436,2020-11-02,1031,TV808,4,2,11,November,2020
1437,2020-11-02,189,BP108,6,2,11,November,2020
1438,2020-11-02,1432,RK602,4,2,11,November,2020
1439,2020-11-02,10,DS307,5,2,11,November,2020
1440,2020-11-03,1572,DS306,4,3,11,November,2020
1441,2020-11-03,988,DS305,2,3,11,November,2020
1442,2020-11-03,866,TV804,2,3,11,November,2020
1443,2020-11-03,1096,RK604,1,3,11,November,2020
1444,2020-11-03,46,RS705,3,3,11,November,2020
1445,2020-11-03,184,BP101,4,3,11,November,2020
1446,2020-11-04,1438,DK202,1,4,11,November,2020
1447,2020-11-04,35,DK201,3,4,11,November,2020
1448,2020-11-04,428,TV803,5,4,11,November,2020
1449,2020-11-04,952,RK606,4,4,11,November,2020
1450,2020-11-04,614,EB521,4,4,11,November,2020
1451,2020-11-05,1697,EB516,5,5,11,November,2020
1452,2020-11-05,470,BP107,3,5,11,November,2020
1453,2020-11-05,1160,TV802,2,5,11,November,2020
1454,2020-11-05,1549,TV806,3,5,11,November,2020
1455,2020-11-06,826,RS705,4,6,11,November,2020
1456,2020-11-07,510,DK205,6,7,11,November,2020
1457,2020-11-07,1752,RK604,3,7,11,November,2020
1458,2020-11-08,1974,RK607,3,8,11,November,2020
1459,2020-11-08,293,TV804,1,8,11,November,2020
1460,2020-11-08,1183,RK602,4,8,11,November,2020
1461,2020-11-08,1601,EB506,4,8,11,November,2020
1462,2020-11-09,285,RK606,5,9,11,November,2020
1463,2020-11-09,819,TV811,3,9,11,November,2020
1464,2020-11-09,1528,RS703,3,9,11,November,2020
1465,2020-11-10,1536,TV809,1,10,11,November,2020
1466,2020-11-10,1333,DK209,3,10,11,November,2020
1467,2020-11-10,778,TV812,2,10,11,November,2020
1468,2020-11-10,637,RK606,2,10,11,November,2020
1469,2020-11-10,300,EB516,5,10,11,November,2020
1470,2020-11-11,9,EB514,3,11,11,November,2020
1471,2020-11-11,1946,DK202,1,11,11,November,2020
1472,2020-11-11,1758,TV803,2,11,11,November,2020
1473,2020-11-11,1894,EB521,5,11,11,November,2020
1474,2020-11-11,1630,DK202,3,11,11,November,2020
1475,2020-11-13,755,EB503,5,13,11,November,2020
1476,2020-11-13,1096,EB516,2,13,11,November,2020
1477,2020-11-13,74,RK602,5,13,11,November,2020
1478,2020-11-13,1178,BP104,5,13,11,November,2020
1479,2020-11-15,918,DS305,5,15,11,November,2020
1480,2020-11-15,1963,DK205,5,15,11,November,2020
1481,2020-11-15,699,RK603,5,15,11,November,2020
1482,2020-11-15,1714,DS306,3,15,11,November,2020
1483,2020-11-15,945,BP105,1,15,11,November,2020
1484,2020-11-15,212,EB505,3,15,11,November,2020
1485,2020-11-16,706,TV812,3,16,11,November,2020
1486,2020-11-16,827,RK603,5,16,11,November,2020
1487,2020-11-16,1056,RK603,1,16,11,November,2020
1488,2020-11-16,949,EB505,3,16,11,November,2020
1489,2020-11-16,1943,TV802,3,16,11,November,2020
1490,2020-11-17,495,RK604,3,17,11,November,2020
1491,2020-11-17,1366,EB518,5,17,11,November,2020
1492,2020-11-17,1654,EB520,2,17,11,November,2020
1493,2020-11-17,1734,RS707,2,17,11,November,2020
1494,2020-11-17,1754,TV808,4,17,11,November,2020
1495,2020-11-17,1003,RK602,4,17,11,November,2020
1496,2020-11-17,1196,RK604,5,17,11,November,2020
1497,2020-11-17,1468,EB505,2,17,11,November,2020
1498,2020-11-17,1797,RK603,6,17,11,November,2020
1499,2020-11-17,635,DS304,5,17,11,November,2020
1500,2020-11-17,1446,BP109,3,17,11,November,2020
1501,2020-11-18,1851,TV812,4,18,11,November,2020
1502,2020-11-18,1172,DK203,5,18,11,November,2020
1503,2020-11-18,1141,RS702,6,18,11,November,2020
1504,2020-11-19,102,TV813,3,19,11,November,2020
1505,2020-11-19,1326,RS705,1,19,11,November,2020
1506,2020-11-19,223,RS705,5,19,11,November,2020
1507,2020-11-19,486,TV802,4,19,11,November,2020
1508,2020-11-19,631,RS702,2,19,11,November,2020
1509,2020-11-19,1239,DK205,3,19,11,November,2020
1510,2020-11-19,885,BP104,4,19,11,November,2020
1511,2020-11-19,475,TV807,4,19,11,November,2020
1512,2020-11-20,1794,EB514,3,20,11,November,2020
1513,2020-11-20,156,EB516,4,20,11,November,2020
1514,2020-11-20,259,BP102,1,20,11,November,2020
1515,2020-11-20,946,BP110,3,20,11,November,2020
1516,2020-11-20,229,TV809,3,20,11,November,2020
1517,2020-11-21,1390,EB501,4,21,11,November,2020
1518,2020-11-21,2071,EB511,4,21,11,November,2020
1519,2020-11-21,80,EB519,5,21,11,November,2020
1520,2020-11-22,1769,TV808,5,22,11,November,2020
1521,2020-11-22,2109,RS707,5,22,11,November,2020
1522,2020-11-23,2057,DS305,6,23,11,November,2020
1523,2020-11-23,198,DK205,5,23,11,November,2020
1524,2020-11-23,1095,EB521,3,23,11,November,2020
1525,2020-11-23,2008,TV813,4,23,11,November,2020
1526,2020-11-23,566,RK605,5,23,11,November,2020
1527,2020-11-23,47,EB503,3,23,11,November,2020
1528,2020-11-23,1893,BP104,2,23,11,November,2020
1529,2020-11-23,862,RK607,2,23,11,November,2020
1530,2020-11-24,324,EB506,4,24,11,November,2020
1531,2020-11-24,368,RS702,2,24,11,November,2020
1532,2020-11-25,1837,TV804,5,25,11,November,2020
1533,2020-11-25,1803,EB505,3,25,11,November,2020
1534,2020-11-25,696,EB519,4,25,11,November,2020
1535,2020-11-26,1765,EB502,3,26,11,November,2020
1536,2020-11-26,1799,BP110,2,26,11,November,2020
1537,2020-11-26,1253,BP106,5,26,11,November,2020
1538,2020-11-26,217,DS304,3,26,11,November,2020
1539,2020-11-26,1608,TV802,6,26,11,November,2020
1540,2020-11-27,1957,RK605,4,27,11,November,2020
1541,2020-11-27,2036,DS301,2,27,11,November,2020
1542,2020-11-27,1091,RS702,2,27,11,November,2020
1543,2020-11-28,870,RS703,5,28,11,November,2020
1544,2020-11-28,521,TV801,5,28,11,November,2020
1545,2020-11-28,1614,DK209,4,28,11,November,2020
1546,2020-11-29,698,DS303,5,29,11,November,2020
1547,2020-11-30,711,DS307,6,30,11,November,2020
1548,2020-11-30,1400,TV805,2,30,11,November,2020
1549,2020-11-30,1205,RK604,2,30,11,November,2020
1550,2020-11-30,1918,RK605,4,30,11,November,2020
1551,2020-12-01,1059,DK208,2,1,12,December,2020
1552,2020-12-01,438,EB521,2,1,12,December,2020
1553,2020-12-01,2057,EB504,5,1,12,December,2020
1554,2020-12-02,2050,DK207,6,2,12,December,2020
1555,2020-12-02,787,RK607,1,2,12,December,2020
